work_name_en,release_or_first_broadcast_date,location_text_from_category,source_category,work_wikidata_id,imdb_id,wikipedia_url,episode_timecode_start,episode_timecode_end,data_source,license,latitude,longitude,coordinate_source,coordinate_precision
Invasion Quartet,,MGM-British Studios,Category:Films shot at MGM-British Studios,,,https://en.wikipedia.org/wiki/Invasion_Quartet,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Invitation to the Waltz (film),,British International Pictures Studios,Category:Films shot at British International Pictures Studios,,,https://en.wikipedia.org/wiki/Invitation_to_the_Waltz_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Ireland a Nation,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Ireland_a_Nation,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Irina Palm,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Irina_Palm,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Irina Palm,,Northamptonshire,Category:Films shot in Northamptonshire,,,https://en.wikipedia.org/wiki/Irina_Palm,,,English Wikipedia category membership,CC BY-SA 4.0,52.3332218873,-0.820238037407,Wikidata P625,category place centroid
Iris (2001 film),2001,Oxfordshire,Category:Films shot in Oxfordshire,,,https://en.wikipedia.org/wiki/Iris_%282001_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.8084711936,-1.28715586244,Wikidata P625,category place centroid
Iris (2001 film),2001,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/Iris_%282001_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
Irish Blood,,Northern Ireland,Category:Television shows shot in Northern Ireland,,,https://en.wikipedia.org/wiki/Irish_Blood,,,English Wikipedia category membership,CC BY-SA 4.0,54.6075,-6.6925,Wikidata P625,category place centroid
Irish Hearts (1934 film),1934,Cricklewood Studios,Category:Films shot at Cricklewood Studios,,,https://en.wikipedia.org/wiki/Irish_Hearts_%281934_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.559834,-0.221812,Wikidata P625,category place centroid
Irish and Proud of It (film),,Wembley Studios,Category:Films shot at Wembley Studios,,,https://en.wikipedia.org/wiki/Irish_and_Proud_of_It_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Irish for Luck,,Teddington Studios,Category:Films shot at Teddington Studios,,,https://en.wikipedia.org/wiki/Irish_for_Luck,,,English Wikipedia category membership,CC BY-SA 4.0,51.4287,-0.3217,Wikidata P625,category place centroid
Ironclad (film),,Wales,Category:Films shot in Wales,,,https://en.wikipedia.org/wiki/Ironclad_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,52.35,-3.6333333333333,Wikidata P625,category place centroid
Irvine Welsh's Ecstasy,,Scotland,Category:Films shot in Scotland,,,https://en.wikipedia.org/wiki/Irvine_Welsh%27s_Ecstasy,,,English Wikipedia category membership,CC BY-SA 4.0,57,-5,Wikidata P625,category place centroid
Is Anybody There?,,Elstree Film Studios,Category:Films shot at Elstree Film Studios,,,https://en.wikipedia.org/wiki/Is_Anybody_There%3F,,,English Wikipedia category membership,CC BY-SA 4.0,51.6587,-0.2758,Wikidata P625,category place centroid
Is It Legal?,,Teddington Studios,Category:Television shows shot at Teddington Studios,,,https://en.wikipedia.org/wiki/Is_It_Legal%3F,,,English Wikipedia category membership,CC BY-SA 4.0,51.4287,-0.3217,Wikidata P625,category place centroid
Isn't Life Wonderful!,,Associated British Studios,Category:Films shot at Associated British Studios,,,https://en.wikipedia.org/wiki/Isn%27t_Life_Wonderful%21,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
It Can't Always Be Caviar,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/It_Can%27t_Always_Be_Caviar,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
It Happened Here,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/It_Happened_Here,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
It Happened One Sunday,,Welwyn Studios,Category:Films shot at Welwyn Studios,,,https://en.wikipedia.org/wiki/It_Happened_One_Sunday,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
It Might Get Loud,,England,Category:Films shot in England,,,https://en.wikipedia.org/wiki/It_Might_Get_Loud,,,English Wikipedia category membership,CC BY-SA 4.0,53,-1,Wikidata P625,category place centroid
It Started in Paradise,,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/It_Started_in_Paradise,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
It's All Over Town,,MGM-British Studios,Category:Films shot at MGM-British Studios,,,https://en.wikipedia.org/wiki/It%27s_All_Over_Town,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
It's Great to Be Young (1956 film),1956,Associated British Studios,Category:Films shot at Associated British Studios,,,https://en.wikipedia.org/wiki/It%27s_Great_to_Be_Young_%281956_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
It's Hard to Be Good,,Denham Film Studios,Category:Films shot at Denham Film Studios,,,https://en.wikipedia.org/wiki/It%27s_Hard_to_Be_Good,,,English Wikipedia category membership,CC BY-SA 4.0,51.584569,-0.498902,Wikidata P625,category place centroid
It's Love Again,,Lime Grove Studios,Category:Films shot at Lime Grove Studios,,,https://en.wikipedia.org/wiki/It%27s_Love_Again,,,English Wikipedia category membership,CC BY-SA 4.0,51.503611111111,-0.22722222222222,Wikidata P625,category place centroid
It's Never Too Late (1956 film),1956,Associated British Studios,Category:Films shot at Associated British Studios,,,https://en.wikipedia.org/wiki/It%27s_Never_Too_Late_%281956_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
It's Not Cricket (1937 film),1937,Teddington Studios,Category:Films shot at Teddington Studios,,,https://en.wikipedia.org/wiki/It%27s_Not_Cricket_%281937_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.4287,-0.3217,Wikidata P625,category place centroid
It's You I Want,,Beaconsfield Studios,Category:Films shot at Beaconsfield Studios,,,https://en.wikipedia.org/wiki/It%27s_You_I_Want,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
It's a Bet,,British International Pictures Studios,Category:Films shot at British International Pictures Studios,,,https://en.wikipedia.org/wiki/It%27s_a_Bet,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
It's a Cop,,"Imperial Studios, Elstree","Category:Films shot at Imperial Studios, Elstree",,,https://en.wikipedia.org/wiki/It%27s_a_Cop,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
It's a Free World...,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/It%27s_a_Free_World...,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
It's a Grand Life,,Greater Manchester,Category:Films shot in Greater Manchester,,,https://en.wikipedia.org/wiki/It%27s_a_Grand_Life,,,English Wikipedia category membership,CC BY-SA 4.0,53.5025,-2.31,Wikidata P625,category place centroid
It's a Grand Old World,,Beaconsfield Studios,Category:Films shot at Beaconsfield Studios,,,https://en.wikipedia.org/wiki/It%27s_a_Grand_Old_World,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
It's a King,,"Imperial Studios, Elstree","Category:Films shot at Imperial Studios, Elstree",,,https://en.wikipedia.org/wiki/It%27s_a_King,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
It's a Sin (TV series),,Liverpool,Category:Television shows shot in Liverpool,,,https://en.wikipedia.org/wiki/It%27s_a_Sin_%28TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,53.407222222222224,-2.9916666666666667,Wikidata P625,category place centroid
It's a Sin (TV series),,Manchester,Category:Television shows shot in Manchester,,,https://en.wikipedia.org/wiki/It%27s_a_Sin_%28TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,53.466666666667,-2.2333333333333,Wikidata P625,category place centroid
It's a Sin (TV series),,Wales,Category:Television shows shot in Wales,,,https://en.wikipedia.org/wiki/It%27s_a_Sin_%28TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,52.35,-3.6333333333333,Wikidata P625,category place centroid
It's a Wonderful World (1956 film),1956,Shepperton Studios,Category:Films shot at Shepperton Studios,,,https://en.wikipedia.org/wiki/It%27s_a_Wonderful_World_%281956_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
It's in the Bag (1936 film),1936,Teddington Studios,Category:Films shot at Teddington Studios,,,https://en.wikipedia.org/wiki/It%27s_in_the_Bag_%281936_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.4287,-0.3217,Wikidata P625,category place centroid
It's in the Blood,,Teddington Studios,Category:Films shot at Teddington Studios,,,https://en.wikipedia.org/wiki/It%27s_in_the_Blood,,,English Wikipedia category membership,CC BY-SA 4.0,51.4287,-0.3217,Wikidata P625,category place centroid
Ivanhoe (1952 film),1952,MGM-British Studios,Category:Films shot at MGM-British Studios,,,https://en.wikipedia.org/wiki/Ivanhoe_%281952_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Ivanhoe (1982 film),1982,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/Ivanhoe_%281982_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
Ivanhoe (1997 TV series),1997,Edinburgh,Category:Films shot in Edinburgh,,,https://en.wikipedia.org/wiki/Ivanhoe_%281997_TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,55.95333333333333,-3.1891666666666665,Wikidata P625,category place centroid
Ivanhoe (1997 TV series),1997,the Scottish Borders,Category:Films shot in the Scottish Borders,,,https://en.wikipedia.org/wiki/Ivanhoe_%281997_TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,55.36,-2.49,Wikidata P625,category place centroid
Jab Pyaar Kisise Hota Hai,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Jab_Pyaar_Kisise_Hota_Hai,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Jab Tak Hai Jaan,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Jab_Tak_Hai_Jaan,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Jack Ryan: Ghost War,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Jack_Ryan%3A_Ghost_War,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Jack Ryan: Shadow Recruit,,Bovingdon Studios,Category:Films shot at Bovingdon Studios,,,https://en.wikipedia.org/wiki/Jack_Ryan%3A_Shadow_Recruit,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Jack Ryan: Shadow Recruit,,Liverpool,Category:Films shot in Liverpool,,,https://en.wikipedia.org/wiki/Jack_Ryan%3A_Shadow_Recruit,,,English Wikipedia category membership,CC BY-SA 4.0,53.407222222222224,-2.9916666666666667,Wikidata P625,category place centroid
Jack Ryan: Shadow Recruit,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Jack_Ryan%3A_Shadow_Recruit,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Jack Ryan: Shadow Recruit,,Warner Bros. Studios Leavesden,Category:Films shot at Warner Bros. Studios Leavesden,,,https://en.wikipedia.org/wiki/Jack_Ryan%3A_Shadow_Recruit,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Jack and Sarah,,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/Jack_and_Sarah,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
Jack and the Beanstalk: The Real Story,,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/Jack_and_the_Beanstalk%3A_The_Real_Story,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
Jack in Time for Christmas,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Jack_in_Time_for_Christmas,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Jack of Spades (2027 film),2027,Scotland,Category:Films shot in Scotland,,,https://en.wikipedia.org/wiki/Jack_of_Spades_%282027_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,57,-5,Wikidata P625,category place centroid
Jack the Giant Slayer,,Elstree Film Studios,Category:Films shot at Elstree Film Studios,,,https://en.wikipedia.org/wiki/Jack_the_Giant_Slayer,,,English Wikipedia category membership,CC BY-SA 4.0,51.6587,-0.2758,Wikidata P625,category place centroid
Jack the Giant Slayer,,England,Category:Films shot in England,,,https://en.wikipedia.org/wiki/Jack_the_Giant_Slayer,,,English Wikipedia category membership,CC BY-SA 4.0,53,-1,Wikidata P625,category place centroid
Jack the Giant Slayer,,Gloucestershire,Category:Films shot in Gloucestershire,,,https://en.wikipedia.org/wiki/Jack_the_Giant_Slayer,,,English Wikipedia category membership,CC BY-SA 4.0,51.7846207608,-2.1811181185,Wikidata P625,category place centroid
Jack the Giant Slayer,,Norfolk,Category:Films shot in Norfolk,,,https://en.wikipedia.org/wiki/Jack_the_Giant_Slayer,,,English Wikipedia category membership,CC BY-SA 4.0,52.6727178,0.9486696499999999,Wikidata P625,category place centroid
Jack the Giant Slayer,,Somerset,Category:Films shot in Somerset,,,https://en.wikipedia.org/wiki/Jack_the_Giant_Slayer,,,English Wikipedia category membership,CC BY-SA 4.0,51.1499346516,-2.87813661946,Wikidata P625,category place centroid
Jack the Ripper (miniseries),,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/Jack_the_Ripper_%28miniseries%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
Jack to a King,,Wales,Category:Films shot in Wales,,,https://en.wikipedia.org/wiki/Jack_to_a_King,,,English Wikipedia category membership,CC BY-SA 4.0,52.35,-3.6333333333333,Wikidata P625,category place centroid
Jackass: The Movie,,England,Category:Films shot in England,,,https://en.wikipedia.org/wiki/Jackass%3A_The_Movie,,,English Wikipedia category membership,CC BY-SA 4.0,53,-1,Wikidata P625,category place centroid
Jackdaw (film),,County Durham,Category:Films shot in County Durham,,,https://en.wikipedia.org/wiki/Jackdaw_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,54.76055556,-1.46555556,Wikidata P625,category place centroid
Jacqueline (1956 film),1956,Northern Ireland,Category:Films shot in Northern Ireland,,,https://en.wikipedia.org/wiki/Jacqueline_%281956_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,54.6075,-6.6925,Wikidata P625,category place centroid
Jacqueline (1956 film),1956,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/Jacqueline_%281956_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
Jagame Thandhiram,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Jagame_Thandhiram,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Jamaica Inn (2014 TV series),2014,Yorkshire,Category:Television shows shot in Yorkshire,,,https://en.wikipedia.org/wiki/Jamaica_Inn_%282014_TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,53.958333333333,-1.0833333333333,Wikidata P625,category place centroid
Jamaica Inn (film),,Associated British Studios,Category:Films shot at Associated British Studios,,,https://en.wikipedia.org/wiki/Jamaica_Inn_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
James Paul McCartney (TV programme),,ATV Elstree Studios,Category:Television shows shot at ATV Elstree Studios,,,https://en.wikipedia.org/wiki/James_Paul_McCartney_%28TV_programme%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
James Tont operazione D.U.E.,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/James_Tont_operazione_D.U.E.,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
James and the Giant Peach (film),,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/James_and_the_Giant_Peach_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Jane Austen Wrecked My Life,,England,Category:Films shot in England,,,https://en.wikipedia.org/wiki/Jane_Austen_Wrecked_My_Life,,,English Wikipedia category membership,CC BY-SA 4.0,53,-1,Wikidata P625,category place centroid
Jane Eyre (1970 film),1970,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/Jane_Eyre_%281970_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
Jane Eyre (2011 film),2011,Derbyshire,Category:Films shot in Derbyshire,,,https://en.wikipedia.org/wiki/Jane_Eyre_%282011_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,53.1343916396,-1.60280261589,Wikidata P625,category place centroid
Jane Eyre (2011 film),2011,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Jane_Eyre_%282011_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Jane Eyre (2011 film),2011,Oxfordshire,Category:Films shot in Oxfordshire,,,https://en.wikipedia.org/wiki/Jane_Eyre_%282011_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.8084711936,-1.28715586244,Wikidata P625,category place centroid
Jane Eyre (2011 film),2011,South Yorkshire,Category:Films shot in South Yorkshire,,,https://en.wikipedia.org/wiki/Jane_Eyre_%282011_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,53.5,-1.3333333333333,Wikidata P625,category place centroid
Jane Steps Out,,Associated British Studios,Category:Films shot at Associated British Studios,,,https://en.wikipedia.org/wiki/Jane_Steps_Out,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Jason Bourne (film),,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Jason_Bourne_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Jason Bourne (film),,Warner Bros. Studios Leavesden,Category:Films shot at Warner Bros. Studios Leavesden,,,https://en.wikipedia.org/wiki/Jason_Bourne_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Jason King (TV series),,Associated British Studios,Category:Television shows shot at Associated British Studios,,,https://en.wikipedia.org/wiki/Jason_King_%28TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Jason Statham Stole My Bike,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Jason_Statham_Stole_My_Bike,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Jawaani Jaaneman,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Jawaani_Jaaneman,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Jay Kelly,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Jay_Kelly,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Jay Kelly,,Shepperton Studios,Category:Films shot at Shepperton Studios,,,https://en.wikipedia.org/wiki/Jay_Kelly,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Jazz Boat,,MGM-British Studios,Category:Films shot at MGM-British Studios,,,https://en.wikipedia.org/wiki/Jazz_Boat,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Jealousy (1931 film),1931,Isleworth Studios,Category:Films shot at Isleworth Studios,,,https://en.wikipedia.org/wiki/Jealousy_%281931_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.4751,-0.3407,Wikidata P625,category place centroid
Jean Charles (film),,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Jean_Charles_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Jellyfish (2018 film),2018,Kent,Category:Films shot in Kent,,,https://en.wikipedia.org/wiki/Jellyfish_%282018_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.2489089239,0.674513689133,Wikidata P625,category place centroid
Jemima & Johnny,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Jemima_%26_Johnny,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Jennie: Lady Randolph Churchill,,Teddington Studios,Category:Television shows shot at Teddington Studios,,,https://en.wikipedia.org/wiki/Jennie%3A_Lady_Randolph_Churchill,,,English Wikipedia category membership,CC BY-SA 4.0,51.4287,-0.3217,Wikidata P625,category place centroid
Jennifer Hale (film),,Wembley Studios,Category:Films shot at Wembley Studios,,,https://en.wikipedia.org/wiki/Jennifer_Hale_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Jeopardy (BBC TV series),,Scotland,Category:Television shows shot in Scotland,,,https://en.wikipedia.org/wiki/Jeopardy_%28BBC_TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,57,-5,Wikidata P625,category place centroid
Jericho (1937 film),1937,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/Jericho_%281937_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
Jew Süss (1934 film),1934,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Jew_S%C3%BCss_%281934_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Jhimma,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Jhimma,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Jhimma 2,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Jhimma_2,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Jhoom Barabar Jhoom,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Jhoom_Barabar_Jhoom,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Jhootha Hi Sahi,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Jhootha_Hi_Sahi,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Jigsaw (1962 film),1962,Associated British Studios,Category:Films shot at Associated British Studios,,,https://en.wikipedia.org/wiki/Jigsaw_%281962_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Jigsaw (1962 film),1962,East Sussex,Category:Films shot in East Sussex,,,https://en.wikipedia.org/wiki/Jigsaw_%281962_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,50.94,0.37,Wikidata P625,category place centroid
Jimmy Boy,,Cricklewood Studios,Category:Films shot at Cricklewood Studios,,,https://en.wikipedia.org/wiki/Jimmy_Boy,,,English Wikipedia category membership,CC BY-SA 4.0,51.559834,-0.221812,Wikidata P625,category place centroid
Jind Mahi,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Jind_Mahi,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Jingle Bell Heist,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Jingle_Bell_Heist,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Joan (TV series),,Kent,Category:Television shows shot in Kent,,,https://en.wikipedia.org/wiki/Joan_%28TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.2489089239,0.674513689133,Wikidata P625,category place centroid
Joe MacBeth,,Shepperton Studios,Category:Films shot at Shepperton Studios,,,https://en.wikipedia.org/wiki/Joe_MacBeth,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
John Carter (film),,Longcross Studios,Category:Films shot at Longcross Studios,,,https://en.wikipedia.org/wiki/John_Carter_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.3817,-0.592833,Wikidata P625,category place centroid
John Carter (film),,Surrey,Category:Films shot in Surrey,,,https://en.wikipedia.org/wiki/John_Carter_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.2694589239,-0.373297931467,Wikidata P625,category place centroid
John Halifax (film),,Shepperton Studios,Category:Films shot at Shepperton Studios,,,https://en.wikipedia.org/wiki/John_Halifax_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
John Wesley (film),,"Station Road Studios, Elstree","Category:Films shot at Station Road Studios, Elstree",,,https://en.wikipedia.org/wiki/John_Wesley_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Johnny English,,Buckinghamshire,Category:Films shot in Buckinghamshire,,,https://en.wikipedia.org/wiki/Johnny_English,,,English Wikipedia category membership,CC BY-SA 4.0,51.8280222469,-0.790425894719,Wikidata P625,category place centroid
Johnny English,,Cornwall,Category:Films shot in Cornwall,,,https://en.wikipedia.org/wiki/Johnny_English,,,English Wikipedia category membership,CC BY-SA 4.0,50.416669444444,-4.75,Wikidata P625,category place centroid
Johnny English,,Hertfordshire,Category:Films shot in Hertfordshire,,,https://en.wikipedia.org/wiki/Johnny_English,,,English Wikipedia category membership,CC BY-SA 4.0,51.829446229,-0.218293182997,Wikidata P625,category place centroid
Johnny English,,Kent,Category:Films shot in Kent,,,https://en.wikipedia.org/wiki/Johnny_English,,,English Wikipedia category membership,CC BY-SA 4.0,51.2489089239,0.674513689133,Wikidata P625,category place centroid
Johnny English,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Johnny_English,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Johnny English Reborn,,Hampshire,Category:Films shot in Hampshire,,,https://en.wikipedia.org/wiki/Johnny_English_Reborn,,,English Wikipedia category membership,CC BY-SA 4.0,51.0200783075,-1.29308672495,Wikidata P625,category place centroid
Johnny English Reborn,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Johnny_English_Reborn,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Johnny English Strikes Again,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Johnny_English_Strikes_Again,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Johnny Frenchman,,Cornwall,Category:Films shot in Cornwall,,,https://en.wikipedia.org/wiki/Johnny_Frenchman,,,English Wikipedia category membership,CC BY-SA 4.0,50.416669444444,-4.75,Wikidata P625,category place centroid
Johnny on the Spot,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Johnny_on_the_Spot,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Jon Richardson: Ultimate Worrier,,Elstree Film Studios,Category:Television shows shot at Elstree Film Studios,,,https://en.wikipedia.org/wiki/Jon_Richardson%3A_Ultimate_Worrier,,,English Wikipedia category membership,CC BY-SA 4.0,51.6587,-0.2758,Wikidata P625,category place centroid
